;mean;min;max;diag
791;101.24515555555556;32;149;COVID
792;95.6352;0;191;COVID
793;169.99342222222222;16;230;COVID
794;149.94257777777779;0;254;COVID
795;103.86897777777777;22;155;COVID
796;150.52693333333335;0;253;COVID
797;93.76906666666666;2;167;COVID
798;89.00817777777777;0;248;COVID
799;144.1047111111111;20;202;COVID
800;143.17457777777778;0;253;COVID
801;159.14524444444444;25;229;COVID
802;156.27555555555554;32;221;COVID
803;159.13297777777777;0;254;COVID
804;169.5728;55;225;COVID
805;144.89475555555555;0;254;COVID
806;156.9136;33;216;COVID
807;138.08284444444445;0;214;COVID
808;135.7406222222222;0;251;COVID
809;169.94382222222222;7;255;COVID
810;125.16942222222222;0;249;COVID
811;137.39715555555554;0;224;COVID
812;158.7328;0;254;COVID
813;124.30755555555555;0;246;COVID
814;160.4641777777778;5;255;COVID
815;155.6792888888889;0;248;COVID
816;167.6064;2;255;COVID
817;153.89991111111112;3;248;COVID
818;150.44266666666667;1;255;COVID
819;156.52444444444444;4;241;COVID
820;144.99964444444444;0;255;COVID
821;136.20782222222223;1;246;COVID
822;171.92195555555554;4;255;COVID
823;147.71004444444443;0;241;COVID
824;129.92391111111112;0;245;COVID
825;158.12;3;255;COVID
826;128.9672888888889;0;246;COVID
827;139.25511111111112;2;242;COVID
828;135.58044444444445;0;247;COVID
829;142.7824;7;255;COVID
830;147.4928;0;248;COVID
831;125.58773333333333;0;251;COVID
832;144.76764444444444;0;244;COVID
833;139.24071111111112;3;248;COVID
834;149.87484444444445;0;226;COVID
835;121.1968;20;178;COVID
836;124.99164444444445;0;249;COVID
837;142.76035555555555;26;208;COVID
838;141.97688888888888;0;251;COVID
839;157.87911111111111;24;224;COVID
840;141.016;0;254;COVID
841;147.01582222222223;72;201;COVID
842;42.03306666666667;0;118;COVID
843;156.4672;51;222;COVID
844;138.42097777777778;0;245;COVID
845;165.24266666666668;0;253;COVID
846;97.13937777777778;17;155;COVID
847;124.7752888888889;0;234;COVID
848;155.86346666666665;93;207;COVID
849;141.1088;0;223;COVID
850;132.1249777777778;28;185;COVID
851;147.4039111111111;0;224;COVID
852;159.54915555555556;53;220;COVID
853;169.34986666666666;0;252;COVID
854;161.8878222222222;26;229;COVID
855;180.94364444444443;1;253;COVID
856;152.08906666666667;0;230;COVID
857;139.66222222222223;66;190;COVID
858;155.85795555555555;0;252;COVID
859;154.82257777777778;60;208;COVID
860;178.08035555555554;0;255;COVID
861;151.9024;67;219;COVID
862;172.08586666666667;0;253;COVID
863;99.96071111111111;23;149;COVID
864;154.19466666666668;1;255;COVID
865;157.06595555555555;31;221;COVID
866;144.576;8;255;COVID
867;132.46293333333332;0;237;COVID
868;165.0183111111111;94;219;COVID
869;144.1438222222222;0;231;COVID
870;170.90151111111112;74;225;COVID
871;65.13564444444444;0;115;COVID
872;160.58631111111112;68;233;COVID
873;120.6752;0;234;COVID
874;140.30275555555556;31;224;COVID
875;181.27128888888888;2;255;COVID
876;120.82826666666666;25;166;COVID
877;173.24053333333333;4;255;COVID
878;102.6896;0;230;COVID
879;120.60622222222223;1;235;COVID
880;175.888;5;255;COVID
881;180.1991111111111;0;255;COVID
882;170.47537777777777;1;255;COVID
883;151.52728888888888;0;255;COVID
884;146.9175111111111;16;230;COVID
885;185.7329777777778;39;255;COVID
886;90.34186666666666;0;243;COVID
887;131.01706666666666;0;255;COVID
888;93.86115555555556;0;209;COVID
889;151.36853333333335;0;254;COVID
890;134.03146666666666;0;244;COVID
891;154.0199111111111;61;243;COVID
892;157.19644444444444;3;210;COVID
893;148.0519111111111;71;236;COVID
894;154.7015111111111;3;220;COVID
895;144.93724444444445;14;231;COVID
896;178.5761777777778;0;255;COVID
897;149.4656;0;226;COVID
898;171.5031111111111;0;253;COVID
899;163.3943111111111;0;255;COVID
900;176.90151111111112;0;254;COVID
901;117.69564444444444;0;196;COVID
902;143.43182222222222;0;221;COVID
903;136.78595555555555;6;255;COVID
904;142.2631111111111;9;255;COVID
905;146.60213333333334;24;255;COVID
906;168.59964444444444;0;255;COVID
907;145.5985777777778;24;248;COVID
908;169.10026666666667;3;255;COVID
909;143.4401777777778;21;254;COVID
910;157.88106666666667;4;236;COVID
911;153.48337777777778;0;254;COVID
912;174.18542222222223;0;255;COVID
913;182.82951111111112;0;247;COVID
914;133.5472;0;217;COVID
915;120.04746666666666;0;245;COVID
916;114.08782222222223;0;220;COVID
917;182.38542222222222;2;248;COVID
918;110.83324444444445;0;198;COVID
919;139.0528;0;224;COVID
920;174.4200888888889;0;255;COVID
921;137.2856888888889;0;231;COVID
922;148.41084444444445;0;233;COVID
923;161.60142222222223;4;232;COVID
924;152.24124444444445;10;218;COVID
925;106.73706666666666;23;197;COVID
926;152.97226666666666;11;223;COVID
927;129.3184;0;208;COVID
928;154.50986666666665;7;223;COVID
929;138.30844444444443;0;216;COVID
930;185.03626666666668;2;248;COVID
931;120.41031111111111;0;208;COVID
932;174.80551111111112;3;255;COVID
933;140.28782222222222;28;226;COVID
934;113.53297777777777;30;179;COVID
935;158.23626666666667;6;217;COVID
936;111.19573333333334;0;219;COVID
937;115.7367111111111;0;253;COVID
938;169.56;1;245;COVID
939;167.09155555555554;0;254;COVID
940;144.3735111111111;2;220;COVID
941;176.86311111111112;0;255;COVID
942;115.43004444444445;4;203;COVID
943;117.49333333333334;0;193;COVID
944;141.73653333333334;5;214;COVID
945;152.74097777777777;0;254;COVID
946;119.49688888888889;0;222;COVID
947;174.81262222222222;1;245;COVID
948;155.75395555555556;0;222;COVID
949;185.37493333333333;0;243;COVID
950;138.96355555555556;0;240;COVID
951;158.8736;0;233;COVID
952;155.2487111111111;2;248;COVID
953;136.87715555555556;0;214;COVID
954;163.5655111111111;3;248;COVID
955;120.85351111111112;0;210;COVID
956;133.2544;0;217;COVID
957;160.73742222222222;3;255;COVID
958;137.9576888888889;0;213;COVID
959;95.03964444444445;0;246;COVID
960;147.9463111111111;0;221;COVID
961;115.03964444444445;0;255;COVID
962;113.23128888888888;13;194;COVID
963;118.0016;0;250;COVID
964;118.47022222222222;51;194;COVID
965;140.35573333333335;0;253;COVID
966;149.20017777777778;3;216;COVID
967;91.38631111111111;0;242;COVID
968;165.51128888888888;0;252;COVID
969;129.5456;19;201;COVID
970;123.648;0;254;COVID
971;134.2136888888889;0;217;COVID
972;86.38702222222223;0;228;COVID
973;141.208;0;216;COVID
974;25.716977777777778;0;57;COVID
975;127.46008888888889;0;213;COVID
976;188.07306666666668;3;249;COVID
977;147.52284444444444;0;230;COVID
978;163.6904888888889;0;255;COVID
979;136.87235555555554;0;235;COVID
980;174.77475555555554;52;226;COVID
981;159.34097777777777;0;255;COVID
982;110.59946666666667;0;213;COVID
983;187.61013333333332;0;255;COVID
984;153.33244444444443;17;226;COVID
985;128.32266666666666;0;238;COVID
986;107.25404444444445;0;164;COVID
987;153.848;1;251;COVID
988;142.92551111111112;3;210;COVID
989;156.32675555555556;50;225;COVID
990;156.95235555555556;0;253;COVID
991;149.54577777777777;34;209;COVID
992;156.4992;0;255;COVID
993;148.59875555555556;16;212;COVID
994;166.25297777777777;0;254;COVID
995;151.00835555555557;2;246;COVID
996;145.52835555555555;0;249;COVID
997;95.58488888888888;0;230;COVID
998;169.60622222222221;18;241;COVID
999;146.7936;2;249;COVID
1000;117.23324444444444;2;238;COVID
1001;135.8816;0;248;COVID
1002;149.56195555555556;6;255;COVID
1003;158.66897777777777;3;255;COVID
1004;149.9895111111111;5;255;COVID
1005;130.32515555555557;0;216;COVID
1006;158.28053333333332;2;249;COVID
1007;155.99911111111112;10;206;COVID
1008;180.32302222222222;10;252;COVID
1009;150.04195555555555;0;253;COVID
1010;165.87537777777777;0;247;COVID
1011;186.22133333333332;0;254;COVID
1012;173.23342222222223;4;255;COVID
1013;164.2887111111111;0;250;COVID
1014;185.10613333333333;0;255;COVID
1015;161.2151111111111;3;218;COVID
1016;120.6256;0;232;COVID
1017;69.78382222222223;1;138;COVID
1018;158.22613333333334;6;255;COVID
1019;163.4312888888889;8;255;COVID
1020;150.64337777777777;6;255;COVID
1021;158.1143111111111;2;248;COVID
1022;114.1504;0;249;COVID
1023;153.26346666666666;0;234;COVID
1024;145.9463111111111;0;252;COVID
1025;136.29955555555554;0;239;COVID
1026;179.40782222222222;6;255;COVID
1027;77.97226666666667;17;131;COVID
1028;172.27342222222222;3;249;COVID
1029;154.104;2;255;COVID
1030;175.68302222222223;16;234;COVID
1031;160.8336;12;255;COVID
1032;134.66915555555556;0;230;COVID
1033;141.0753777777778;0;224;COVID
1034;177.43786666666668;2;250;COVID
1035;137.4144;6;255;COVID
1036;145.6481777777778;7;255;COVID
1037;148.7662222222222;2;255;COVID
1038;145.33795555555557;0;233;COVID
1039;150.83893333333333;0;254;COVID
1040;136.62755555555555;0;255;COVID
1041;100.44728888888889;0;200;COVID
1042;163.2449777777778;9;224;COVID
1043;127.76177777777778;0;251;COVID
1044;174.0129777777778;0;255;COVID
1045;125.48337777777778;0;220;COVID
1046;160.63075555555557;0;247;COVID
1047;169.59591111111112;0;255;COVID
1048;134.6664888888889;0;255;COVID
1049;108.64195555555555;1;176;COVID
1050;178.5895111111111;0;252;COVID
1051;150.83857777777777;4;255;COVID
1052;153.31928888888888;3;246;COVID
1053;157.58311111111112;7;255;COVID
1054;151.36835555555555;12;219;COVID
1055;123.02755555555555;15;184;COVID
1056;190.9111111111111;2;254;COVID
1057;167.85564444444444;0;254;COVID
1058;144.98933333333332;2;249;COVID
1059;140.19715555555555;0;221;COVID
1060;95.27182222222223;0;176;COVID
1061;138.4384;0;212;COVID
1062;88.42471111111111;0;208;COVID
1063;148.80906666666667;0;243;COVID
1064;141.44497777777778;0;227;COVID
1065;159.67537777777778;3;246;COVID
1066;134.51502222222223;0;234;COVID
1067;151.52497777777776;39;254;COVID
1068;93.87644444444445;0;249;COVID
1069;115.3591111111111;0;214;COVID
1070;120.95964444444445;0;219;COVID
1071;159.2488888888889;1;255;COVID
1072;151.1184;9;202;COVID
1073;142.0368;6;209;COVID
1074;155.5815111111111;6;214;COVID
1075;107.3152;0;186;COVID
1076;127.69315555555555;0;240;COVID
1077;162.43786666666668;0;237;COVID
1078;138.90826666666666;0;242;COVID
1079;140.84657777777778;0;224;COVID
1080;163.54897777777776;0;238;COVID
1081;160.3352888888889;4;255;COVID
1082;130.47413333333333;0;253;COVID
1083;158.392;0;255;COVID
1084;145.39786666666666;0;226;COVID
1085;167.7752888888889;2;246;COVID
1086;143.0048;0;230;COVID
1087;167.1296;3;248;COVID
1088;163.90844444444446;4;250;COVID
1089;142.3368888888889;0;253;COVID
1090;148.66382222222222;6;255;COVID
1091;142.63715555555555;4;255;COVID
1092;119.5424;0;188;COVID
1093;133.8712888888889;7;186;COVID
1094;107.58257777777777;0;229;COVID
1095;133.97173333333333;0;203;COVID
1096;135.8416;0;220;COVID
1097;142.00995555555556;0;231;COVID
1098;145.79057777777777;4;247;COVID
1099;128.20551111111112;0;217;COVID
1100;141.7408;0;214;COVID
1101;116.60391111111112;0;230;COVID
1102;133.55342222222222;0;223;COVID
1103;149.28622222222222;5;214;COVID
1104;150.1928888888889;6;214;COVID
1105;146.08622222222223;3;250;COVID
1106;173.93386666666666;5;255;COVID
1107;171.3431111111111;3;245;COVID
1108;157.28017777777777;2;247;COVID
1109;165.08213333333333;2;246;COVID
1110;177.26577777777777;6;245;COVID
1111;150.64675555555556;63;236;COVID
1112;135.49084444444443;37;251;COVID
1113;149.3808;0;253;COVID
1114;175.16515555555554;0;255;COVID
1115;168.33422222222222;0;255;COVID
1116;178.77795555555556;0;255;COVID
1117;176.63964444444446;0;251;COVID
1118;157.42986666666667;0;255;COVID
1119;187.5056;0;255;COVID
1120;147.86862222222223;0;255;COVID
1121;159.03306666666666;0;249;COVID
1122;159.10755555555556;6;255;COVID
1123;179.12942222222222;0;250;COVID
1124;97.38417777777778;15;165;COVID
1125;166.59697777777777;3;255;COVID
1126;167.62986666666666;3;249;COVID
1127;146.4990222222222;0;251;COVID
1128;166.4679111111111;0;255;COVID
1129;144.08391111111112;0;252;COVID
1130;78.9296;0;222;COVID
1131;97.95342222222222;0;223;COVID
1132;125.77848888888889;0;249;COVID
1133;172.48693333333333;0;253;COVID
1134;102.6176;0;255;COVID
1135;138.80266666666665;0;230;COVID
1136;111.26026666666667;0;253;COVID
1137;150.09493333333333;0;255;COVID
1138;149.4128;13;235;COVID
1139;154.7152;5;255;COVID
1140;140.60035555555555;8;208;COVID
1141;106.3552;0;232;COVID
1142;152.6615111111111;2;204;COVID
1143;103.24355555555556;0;248;COVID
1144;104.9559111111111;0;222;COVID
1145;163.95395555555555;1;255;COVID
1146;147.17422222222223;0;230;COVID
1147;131.744;0;232;COVID
1148;164.13422222222223;3;251;COVID
1149;166.16142222222223;1;255;COVID
1150;169.97742222222223;3;250;COVID
1151;144.88622222222222;1;255;COVID
1152;142.70346666666666;2;255;COVID
1153;145.79413333333332;6;255;COVID
1154;139.9560888888889;3;249;COVID
1155;144.95982222222221;0;248;COVID
1156;147.58808888888888;12;215;COVID
1157;164.6520888888889;2;247;COVID
1158;160.02453333333332;7;230;COVID
1159;158.39911111111113;1;255;COVID
1160;190.71751111111112;4;251;COVID
1161;133.8030222222222;0;247;COVID
1162;131.04497777777777;0;255;COVID
1163;138.3816888888889;0;250;COVID
1164;135.8136888888889;0;255;COVID
1165;167.06862222222222;0;254;COVID
1166;146.9776;0;255;COVID
1167;100.57333333333334;1;183;COVID
1168;153.09848888888888;20;251;COVID
1169;152.3968;5;209;COVID
1170;152.3463111111111;5;255;COVID
1171;158.35324444444444;2;248;COVID
1172;165.1672888888889;2;247;COVID
1173;164.17208888888888;6;255;COVID
1174;157.92266666666666;2;221;COVID
1175;157.8743111111111;3;249;COVID
1176;138.54346666666666;5;210;COVID
1177;164.38453333333334;7;212;COVID
1178;175.16;4;245;COVID
1179;163.04871111111112;2;255;COVID
1180;187.54062222222223;2;250;COVID
1181;152.4472888888889;5;255;COVID
1182;172.50613333333334;8;254;COVID
1183;154.30595555555556;6;255;COVID
1184;179.10026666666667;7;254;COVID
1185;148.40622222222223;2;210;COVID
1186;138.7335111111111;5;206;COVID
1187;141.48053333333334;0;250;COVID
1188;154.59253333333334;3;214;COVID
1189;153.25351111111112;7;206;COVID
1190;98.74826666666667;15;181;COVID
1191;150.2944;2;248;COVID
1192;123.89813333333333;6;255;COVID
1193;182.05831111111112;2;249;COVID
1194;160.08977777777778;8;255;COVID
1195;144.10933333333332;10;228;COVID
1196;128.90293333333332;0;225;COVID
1197;151.94453333333334;1;214;COVID
1198;167.00924444444445;3;255;COVID
1199;137.62168888888888;0;224;COVID
1200;159.2174222222222;1;255;COVID
1201;147.2519111111111;2;255;COVID
1202;167.9374222222222;10;255;COVID
1203;132.9488;0;255;COVID
1204;178.9688888888889;0;255;COVID
1205;161.79715555555555;0;254;COVID
1206;130.3079111111111;0;248;COVID
1207;130.3079111111111;0;248;COVID
1208;124.95413333333333;0;216;COVID
1209;134.69386666666668;0;235;COVID
1210;118.2007111111111;0;249;COVID
1211;149.61813333333333;0;236;COVID
1212;126.12106666666666;0;223;COVID
1213;119.45493333333333;0;245;COVID
1214;155.70222222222222;15;208;COVID
1215;126.05333333333333;0;245;COVID
1216;128.20604444444444;0;241;COVID
1217;176.36213333333333;0;255;COVID
1218;155.68248888888888;0;224;COVID
1219;150.7216;0;252;COVID
1220;167.4360888888889;0;252;COVID
1221;166.73244444444444;0;250;COVID
1222;133.50826666666666;2;247;COVID
1223;151.36853333333335;0;254;COVID
1224;153.51893333333334;6;209;COVID
1225;159.61617777777778;11;255;COVID
1226;154.4711111111111;0;234;COVID
1227;152.81475555555556;0;250;COVID
1228;168.02613333333332;0;252;COVID
1229;157.57297777777777;1;222;COVID
1230;68.03271111111111;0;119;COVID
1231;180.08746666666667;2;255;COVID
1232;56.193955555555554;1;124;COVID
1233;129.27235555555555;0;220;COVID
1234;167.1408;14;219;COVID
1235;142.04888888888888;4;196;COVID
1236;173.90257777777776;2;250;COVID
1237;216.31164444444445;0;255;COVID
1238;137.78328888888888;0;236;COVID
1239;159.40586666666667;0;255;COVID
1240;152.2832;0;255;COVID
1241;113.91164444444445;0;211;COVID
1242;180.27395555555555;2;251;COVID
1243;139.66666666666666;0;226;COVID
1244;145.69866666666667;4;255;COVID
1245;140.94062222222223;13;216;COVID
1246;154.91857777777778;13;213;COVID
1247;142.19377777777777;0;250;COVID
1248;173.432;0;253;COVID
1249;116.16231111111111;0;249;COVID
1250;161.06773333333334;0;255;COVID
1251;140.88035555555555;0;248;COVID
1252;109.26631111111111;0;173;COVID
1253;134.78293333333335;3;205;COVID
1254;128.2272;0;221;COVID
1255;144.9432888888889;15;206;COVID
1256;119.62133333333334;0;249;COVID
1257;132.5159111111111;0;210;COVID
1258;156.9169777777778;7;216;COVID
1259;117.99804444444445;0;238;COVID
1260;143.92568888888889;13;216;COVID
1261;148.86862222222223;12;212;COVID
1262;179.90275555555556;0;253;COVID
1263;130.78542222222222;0;245;COVID
1264;144.39164444444444;5;214;COVID
1265;79.1511111111111;0;105;COVID
1266;142.95697777777778;0;210;COVID
1267;177.69457777777777;3;241;COVID
1268;121.64888888888889;0;214;COVID
1269;160.7728;4;255;COVID
1270;170.46933333333334;2;246;COVID
1271;161.38382222222222;1;220;COVID
1272;146.9889777777778;0;233;COVID
1273;109.39484444444444;0;211;COVID
1274;147.26186666666666;0;219;COVID
1275;146.22115555555555;0;205;COVID
1276;89.2551111111111;0;223;COVID
1277;114.1568;0;247;COVID
1278;151.42808888888888;0;253;COVID
1279;152.6784;3;208;COVID
1280;172.12035555555556;0;254;COVID
1281;143.92746666666667;0;252;COVID
1282;133.4014222222222;0;255;COVID
1283;69.90115555555556;1;142;COVID
1284;137.89244444444444;0;215;COVID
1285;134.8231111111111;0;224;COVID
1286;154.19857777777779;0;209;COVID
1287;158.248;7;233;COVID
1288;153.5872;48;224;COVID
1289;130.39715555555554;0;200;COVID
1290;188.1152;79;227;COVID
1291;79.67182222222222;0;182;COVID
1292;136.6992;0;216;COVID
1293;181.2599111111111;0;249;COVID
1294;133.79146666666668;0;217;COVID
1295;154.7550222222222;1;255;COVID
1296;142.8855111111111;0;226;COVID
1297;154.45706666666666;2;250;COVID
1298;167.85688888888888;2;249;COVID
1299;144.27911111111112;0;222;COVID
1300;134.98862222222223;4;192;COVID
1301;167.28604444444446;1;255;COVID
1302;120.65813333333334;0;218;COVID
1303;175.61973333333333;0;255;COVID
1304;159.89048888888888;4;255;COVID
1305;168.97724444444444;0;255;COVID
1306;118.88444444444444;0;199;COVID
1307;171.35075555555557;4;247;COVID
1308;154.92337777777777;6;217;COVID
1309;145.9352888888889;7;217;COVID
1310;150.51555555555555;0;236;COVID
1311;111.7216;0;232;COVID
1312;107.40675555555555;0;212;COVID
1313;149.43217777777778;2;212;COVID
1314;165.97137777777778;1;247;COVID
1315;59.885155555555556;1;138;COVID
1316;144.79982222222222;17;227;COVID
1317;121.16906666666667;11;176;COVID
1318;147.40515555555555;3;209;COVID
1319;142.30115555555557;6;215;COVID
1320;130.53688888888888;0;226;COVID
1321;146.44924444444445;0;254;COVID
1322;136.09493333333333;8;255;COVID
1323;143.4974222222222;2;210;COVID
